timestamp,open,high,low,close,volume,quote_asset_volume,n_trades,taker_buy_base_volume,taker_buy_quote_volume
1705319640000.0,95.328,95.564,95.308,95.434,23563.0,2248876.758,3448.0,12900.0,1231213.388
1705319820000.0,95.431,95.523,95.322,95.516,23814.0,2271594.415,3165.0,12073.0,1151742.729
1705320000000.0,95.52,95.62,95.428,95.557,26247.0,2507326.298,4027.0,13757.0,1314284.906
1705320180000.0,95.557,95.592,95.323,95.533,22399.0,2137526.445,3482.0,10791.0,1029693.376
1705320360000.0,95.532,95.57,95.5,95.528,14792.0,1413088.298,2384.0,6537.0,624487.685
1705320540000.0,95.522,95.539,95.305,95.388,25217.0,2406012.589,3527.0,9227.0,880484.131
1705320720000.0,95.389,95.462,95.257,95.417,22016.0,2099949.93,2870.0,7381.0,704047.515
1705320900000.0,95.417,95.537,95.27,95.329,22486.0,2145685.57,3154.0,10920.0,1042103.772
1705321080000.0,95.329,95.351,95.18,95.293,21171.0,2016887.482,3509.0,11319.0,1078402.471
1705321260000.0,95.293,95.349,95.06,95.163,24368.0,2319053.338,3718.0,11156.0,1061643.044
1705321440000.0,95.162,95.592,95.095,95.367,50414.0,4808551.401,6138.0,26398.0,2517254.979
1705321620000.0,95.367,95.48,95.182,95.464,22642.0,2158392.922,3532.0,13714.0,1307353.938
1705321800000.0,95.465,95.532,95.296,95.427,16736.0,1597108.157,2805.0,9466.0,903310.625
1705321980000.0,95.428,95.493,95.136,95.271,16634.0,1585540.052,2738.0,7115.0,678032.622
1705322160000.0,95.271,95.387,95.231,95.296,10828.0,1031983.375,2007.0,7155.0,681923.526
1705322340000.0,95.305,95.531,95.17,95.219,36630.0,3494912.667,3857.0,14775.0,1409657.769
1705322520000.0,95.218,95.32,94.9,94.934,57406.0,5457456.612,5534.0,21333.0,2028677.037
1705322700000.0,94.935,95.011,94.502,94.874,89270.0,8462449.778,10703.0,37506.0,3556005.555
1705322880000.0,94.875,94.98,94.67,94.765,42377.0,4018643.394,4911.0,19481.0,1847750.375
1705323060000.0,94.769,94.897,94.543,94.817,41472.0,3927601.497,5547.0,21988.0,2082967.627
1705323240000.0,94.814,95.098,94.688,94.957,31203.0,2961761.85,4547.0,17619.0,1672391.334
1705323420000.0,94.957,95.095,94.957,95.027,15808.0,1502192.995,2805.0,7681.0,729955.391
1705323600000.0,95.03,95.109,94.94,95.003,23516.0,2235107.268,3134.0,14230.0,1352690.414
1705323780000.0,95.003,95.095,94.818,95.031,33741.0,3204078.464,3822.0,14784.0,1404225.801
1705323960000.0,95.031,95.099,94.757,94.757,21054.0,1999133.622,3237.0,8327.0,790996.538
1705324140000.0,94.758,94.875,94.648,94.831,27823.0,2636303.393,3799.0,15347.0,1454208.982
1705324320000.0,94.833,94.913,94.699,94.761,24915.0,2361404.357,3211.0,11792.0,1117714.072
1705324500000.0,94.762,94.907,94.621,94.834,23422.0,2219544.057,3333.0,10898.0,1032961.648
1705324680000.0,94.833,95.058,94.716,94.737,19793.0,1879076.981,3146.0,10367.0,984252.167
1705324860000.0,94.748,95.037,94.725,95.016,18778.0,1782965.805,2864.0,11418.0,1084001.994
1705325040000.0,95.021,95.3,95.001,95.295,41329.0,3933033.064,4377.0,27692.0,2635340.768
1705325220000.0,95.295,95.423,95.267,95.342,35010.0,3338423.524,3917.0,16823.0,1604133.973
1705325400000.0,95.342,95.359,95.13,95.276,24959.0,2376739.289,3161.0,10539.0,1003517.137
1705325580000.0,95.28,95.28,95.06,95.119,19211.0,1827673.966,2774.0,9278.0,882680.044
1705325760000.0,95.118,95.219,95.02,95.097,17858.0,1698330.724,2908.0,8595.0,817512.228
1705325940000.0,95.097,95.252,95.053,95.182,15410.0,1466167.645,2394.0,7244.0,689305.391
1705326120000.0,95.175,95.346,95.123,95.34,14417.0,1372984.467,2186.0,9033.0,860220.914
1705326300000.0,95.341,95.357,95.185,95.304,20553.0,1958424.253,2722.0,11255.0,1072497.748
1705326480000.0,95.307,95.798,95.28,95.758,75887.0,7252601.533,8523.0,48169.0,4604005.485
1705326660000.0,95.755,95.816,95.538,95.671,50212.0,4807113.15,7089.0,22152.0,2120936.775
1705326840000.0,95.668,95.74,95.5,95.543,45926.0,4391221.827,6255.0,19742.0,1887706.05
1705327020000.0,95.542,95.626,95.45,95.528,42262.0,4037162.595,5308.0,19692.0,1881183.285
