timestamp,open,high,low,close,volume,quote_asset_volume,n_trades,taker_buy_base_volume,taker_buy_quote_volume
1705319640000.0,42680.0,42706.2,42679.9,42701.9,245.473,10480470.4759,5063.0,120.062,5125994.1339
1705319820000.0,42701.9,42710.0,42687.9,42699.9,201.871,8620000.9478,3435.0,87.581,3739656.3055
1705320000000.0,42700.0,42723.9,42649.2,42661.2,500.298,21359027.4578,7302.0,192.423,8215341.5937
1705320180000.0,42661.2,42668.1,42632.7,42662.2,234.116,9985716.5376,4270.0,85.808,3659905.1453
1705320360000.0,42662.3,42711.8,42662.2,42704.5,190.28,8124128.9793,4234.0,101.3,4324515.8363
1705320540000.0,42704.4,42704.5,42663.8,42690.0,169.242,7223811.1067,4408.0,101.898,4349170.5948
1705320720000.0,42690.0,42700.0,42669.3,42697.8,120.051,5124785.4427,3266.0,59.061,2521282.3165
1705320900000.0,42697.8,42703.2,42649.5,42652.4,164.693,7028047.7826,4136.0,59.868,2554791.182
1705321080000.0,42652.4,42667.1,42632.0,42643.0,170.773,7282638.3101,3711.0,76.649,3268590.5072
1705321260000.0,42643.1,42643.7,42612.4,42625.7,160.17,6827588.7312,3485.0,76.163,3246669.1107
1705321440000.0,42625.8,42720.0,42611.0,42671.4,490.786,20946420.3728,9461.0,220.082,9392074.3505
1705321620000.0,42671.5,42688.1,42632.9,42665.0,263.016,11218375.6732,5224.0,169.11,7212922.7454
1705321800000.0,42665.1,42698.5,42665.0,42679.7,251.824,10749126.1687,5726.0,114.566,4890156.6084
1705321980000.0,42679.7,42697.4,42637.5,42682.8,185.995,7937138.826,4910.0,89.894,3835936.4047
1705322160000.0,42682.9,42698.0,42678.5,42691.8,140.387,5993316.1004,3389.0,55.179,2355699.648
1705322340000.0,42691.9,42692.1,42618.1,42618.1,257.029,10964249.4176,5161.0,121.479,5181863.2426
1705322520000.0,42618.2,42649.7,42600.0,42603.8,429.463,18304176.2417,6193.0,257.962,10994598.9486
1705322700000.0,42603.8,42650.0,42573.6,42641.2,482.481,20559671.7441,8039.0,245.683,10469303.2045
1705322880000.0,42641.2,42678.0,42635.3,42677.2,253.634,10817997.3398,5285.0,157.604,6722262.254
1705323060000.0,42677.2,42700.0,42645.2,42694.0,425.105,18143674.17,5433.0,279.098,11912487.9229
1705323240000.0,42692.9,42706.9,42660.0,42660.1,364.218,15548783.1167,5046.0,125.925,5375653.9267
1705323420000.0,42660.0,42674.4,42648.8,42670.2,145.552,6209786.0971,3164.0,86.24,3679244.3068
1705323600000.0,42670.1,42700.0,42664.3,42672.4,224.405,9579278.6052,3976.0,125.066,5338580.9181
1705323780000.0,42672.5,42705.0,42660.0,42705.0,185.779,7930523.5327,3739.0,106.013,4525492.4881
1705323960000.0,42704.9,42710.5,42643.5,42643.6,312.291,13329773.8861,4620.0,139.467,5952189.9597
1705324140000.0,42643.5,42671.6,42621.3,42663.7,227.973,9720380.1431,4490.0,134.351,5728329.6566
1705324320000.0,42664.8,42699.5,42645.3,42682.5,262.639,11208674.9356,5111.0,133.255,5686737.9009
1705324500000.0,42682.5,42717.9,42663.8,42704.0,302.703,12925793.6156,4670.0,173.58,7412016.0931
1705324680000.0,42703.9,42719.0,42670.0,42676.1,228.971,9777663.2189,3522.0,78.436,3349339.0895
1705324860000.0,42676.2,42718.9,42676.1,42697.9,281.45,12018769.2463,4412.0,122.288,5221913.4472
1705325040000.0,42697.9,42744.2,42697.8,42738.6,379.08,16195161.8269,4971.0,242.667,10366924.3439
1705325220000.0,42738.7,42750.0,42729.9,42739.7,376.222,16080566.3945,6870.0,172.075,7355164.1362
1705325400000.0,42739.7,42750.0,42722.0,42747.4,188.659,8063270.5655,4178.0,103.23,4411954.7248
1705325580000.0,42747.4,42747.4,42700.1,42733.7,290.543,12414133.8159,4694.0,101.649,4342832.5057
1705325760000.0,42733.7,42767.9,42714.5,42756.9,387.962,16584168.4907,5920.0,204.724,8751144.2351
1705325940000.0,42756.9,42777.0,42755.0,42755.0,278.161,11896067.091,5444.0,174.921,7480896.4532
1705326120000.0,42755.0,42769.2,42731.9,42765.4,195.271,8349156.2954,4528.0,101.351,4333578.9935
1705326300000.0,42765.4,42778.9,42758.8,42771.5,251.021,10735726.8393,5180.0,139.512,5966802.2919
1705326480000.0,42771.5,42897.0,42771.5,42879.9,2498.401,107058817.65729,26006.0,1546.542,66268120.08549
1705326660000.0,42879.9,42969.0,42834.4,42941.4,2077.901,89182349.99286,26738.0,1200.188,51515110.04686
1705326840000.0,42941.4,42949.3,42863.8,42874.0,1042.874,44749934.4089,15613.0,346.517,14870717.8461
1705327020000.0,42874.0,42903.2,42850.0,42856.8,848.071,36358595.8842,10819.0,400.069,17152236.3178
1705327200000.0,42856.9,42874.3,42764.3,42777.9,837.331,35852204.70939,10951.0,268.611,11503565.4079
1705327380000.0,42777.8,42794.6,42673.4,42690.2,1374.237,58739410.61686,15363.0,408.034,17441348.2616
1705327560000.0,42690.2,42714.7,42559.2,42577.5,2464.732,105047333.41289,25199.0,889.474,37911224.5726
1705327740000.0,42577.6,42661.4,42577.6,42647.1,1188.312,50652293.2833,13065.0,771.522,32885029.7182
