timestamp,open,high,low,close,volume,quote_asset_volume,n_trades,taker_buy_base_volume,taker_buy_quote_volume
1707168420000.0,1.7313,1.7313,1.7303,1.7304,94361.6,163321.23166,391.0,41597.5,71998.24897
1707168600000.0,1.7304,1.7328,1.7304,1.7313,133561.6,231260.9235,610.0,88898.8,153922.2522
1707168780000.0,1.7313,1.7314,1.7275,1.728,216655.0,374642.6604,1022.0,73727.9,127500.78932
1707168960000.0,1.7281,1.7291,1.7265,1.729,152799.7,263968.92408,785.0,73427.0,126861.1008
1707169140000.0,1.7291,1.7367,1.7291,1.7362,304912.5,528303.94057,1171.0,258856.5,448458.19803
1707169320000.0,1.7361,1.7385,1.735,1.735,264058.1,458662.23421,1125.0,145249.0,252279.06627
1707169500000.0,1.7351,1.7359,1.7299,1.7299,287543.9,498206.35073,1316.0,83246.3,144221.76607
1707169680000.0,1.7299,1.7299,1.7276,1.7284,184737.7,319384.91137,1097.0,67716.8,117069.45035
1707169860000.0,1.7284,1.7314,1.7276,1.7302,169942.8,293899.406,1007.0,83189.1,143879.2483
1707170040000.0,1.7302,1.7321,1.7293,1.7296,126809.2,219454.29048,850.0,58832.7,101832.16224
1707170220000.0,1.7297,1.7305,1.7285,1.7286,104924.6,181470.65832,568.0,44703.8,77319.44471
1707170400000.0,1.7285,1.7286,1.723,1.7252,542424.4,935570.44378,2575.0,196389.1,338697.25437
1707170580000.0,1.7252,1.732,1.7245,1.7315,248302.5,428940.0226,1343.0,134002.2,231562.93257
1707170760000.0,1.7315,1.7331,1.7297,1.7328,205321.2,355499.57614,1055.0,110479.6,191278.29812
1707170940000.0,1.7327,1.7327,1.7296,1.73,169992.4,294213.1367,862.0,91207.9,157841.54502
1707171120000.0,1.73,1.7323,1.7295,1.7313,123660.3,214043.68052,616.0,65897.9,114061.88037
1707171300000.0,1.7313,1.7326,1.7298,1.7311,103189.2,178637.34274,586.0,73084.6,126527.01689
1707171480000.0,1.7312,1.7312,1.7278,1.7278,86913.1,150329.44097,471.0,38644.3,66849.97625
1707171660000.0,1.7278,1.7291,1.7257,1.726,136194.8,235280.43316,681.0,52825.9,91277.66991
1707171840000.0,1.726,1.7263,1.7224,1.7237,295135.7,508814.74414,1220.0,97918.3,168821.69756
1707172020000.0,1.7238,1.7249,1.7219,1.7227,124487.6,214519.7892,601.0,59078.9,101814.62251
1707172200000.0,1.7227,1.7229,1.7143,1.7155,701736.7,1205488.87677,2591.0,207103.3,355752.37676
1707172380000.0,1.7154,1.7229,1.7154,1.7227,277603.1,477361.9573,1223.0,203485.8,349856.15283
1707172560000.0,1.7226,1.7239,1.7221,1.7225,117601.6,202655.78948,538.0,42269.4,72853.13051
1707172740000.0,1.7225,1.7233,1.7219,1.7224,103394.5,178103.75097,517.0,56336.0,97031.97159
1707172920000.0,1.7224,1.7225,1.7198,1.7198,161425.2,277894.20519,984.0,67708.2,116574.62633
1707173100000.0,1.7198,1.7212,1.7195,1.7211,54568.1,93872.0007,498.0,21969.5,37797.87418
1707173280000.0,1.7211,1.7223,1.7211,1.7222,40499.1,69729.03671,457.0,19846.7,34171.30939
1707173460000.0,1.7222,1.7245,1.7222,1.7244,141386.8,243686.73794,797.0,50455.4,86963.67004
1707173640000.0,1.7244,1.7251,1.7227,1.7246,113405.4,195528.16351,617.0,64919.9,111940.85907
1707173820000.0,1.7246,1.725,1.7241,1.7241,46511.3,80217.94541,340.0,20049.1,34579.22455
1707174000000.0,1.724,1.7244,1.7206,1.7225,163661.1,281819.02996,853.0,81967.3,141130.72134
1707174180000.0,1.7225,1.7231,1.7204,1.7213,243025.4,418367.31111,1252.0,118003.6,203123.43255
1707174360000.0,1.7213,1.7234,1.7203,1.7217,140845.7,242441.43199,816.0,72941.8,125549.04796
1707174540000.0,1.7214,1.7215,1.7202,1.721,135736.6,233568.8932,667.0,62896.8,108228.97489
1707174720000.0,1.721,1.7213,1.7183,1.7187,219322.4,377248.0574,840.0,40924.0,70375.96322
1707174900000.0,1.7187,1.7247,1.7182,1.724,235708.5,405921.37369,931.0,172251.5,296699.8906
1707175080000.0,1.724,1.7276,1.724,1.7272,166657.0,287543.37476,902.0,111516.2,192411.08715
1707175260000.0,1.7272,1.732,1.7272,1.7313,581150.6,1005243.8181,1623.0,282013.1,487791.52962
1707175440000.0,1.7313,1.7327,1.7305,1.7316,508236.4,880006.99555,1976.0,169891.5,294203.57539
1707175620000.0,1.7317,1.7337,1.7304,1.7304,370308.2,641452.96442,1006.0,233121.9,403853.6116
1707175800000.0,1.7304,1.7338,1.7292,1.7337,183815.0,318238.09554,841.0,108663.2,188146.9337
1707175980000.0,1.7337,1.7355,1.7334,1.7355,561212.4,973608.15804,1333.0,274438.9,476114.99241
1707176160000.0,1.7355,1.7371,1.7343,1.7371,244383.7,424152.55781,921.0,170459.5,295855.491
1707176340000.0,1.7371,1.7381,1.7353,1.7356,277596.9,482085.2967,994.0,131934.5,229136.50646
1707176520000.0,1.7358,1.7369,1.7349,1.7358,126226.8,219156.0117,681.0,50017.5,86836.9574
1707176700000.0,1.7359,1.736,1.733,1.7338,411085.5,712885.42434,1130.0,141796.7,245934.44132
1707176880000.0,1.7338,1.7366,1.7338,1.7366,156030.1,270681.11196,806.0,56523.3,98064.44134
1707177060000.0,1.7366,1.7366,1.7342,1.7353,159363.8,276558.9428,859.0,64585.9,112096.81282
1707177240000.0,1.7352,1.7352,1.7336,1.7344,83142.1,144195.19258,535.0,23430.2,40636.80747
1707177420000.0,1.7345,1.735,1.7337,1.7344,86590.0,150184.52152,452.0,31912.2,55351.03652
1707177600000.0,1.7345,1.735,1.7315,1.7335,300451.7,520691.73383,1286.0,100965.3,174964.62209
1707177780000.0,1.7335,1.7347,1.7324,1.7325,190256.0,329835.24977,963.0,91744.0,159053.6813
1707177960000.0,1.7325,1.735,1.7318,1.7347,136047.8,235811.24331,742.0,81435.3,141146.0417
1707178140000.0,1.7346,1.735,1.7325,1.7331,131086.5,227344.04252,696.0,50252.9,87156.6701
1707178320000.0,1.733,1.7343,1.7303,1.7342,188755.8,326975.34327,873.0,111495.3,193135.67015
1707178500000.0,1.734,1.734,1.7308,1.7323,94514.5,163724.32979,628.0,43232.8,74878.49277
1707178680000.0,1.7323,1.7353,1.7323,1.7344,112744.7,195489.75707,602.0,81921.1,142034.53029
1707178860000.0,1.7344,1.7344,1.7307,1.7309,141747.8,245463.63904,661.0,55849.1,96703.95606
1707179040000.0,1.731,1.731,1.7289,1.7302,163889.4,283530.91643,823.0,69031.4,119430.46628
1707179220000.0,1.7303,1.7303,1.7287,1.7296,257226.7,444865.95603,666.0,74288.5,128472.59237
1707179400000.0,1.7296,1.7324,1.7291,1.7319,139167.1,240894.85137,681.0,86764.6,150184.68482
1707179580000.0,1.7319,1.7333,1.731,1.7333,83583.3,144790.14447,657.0,44828.4,77650.61766
1707179760000.0,1.7332,1.7351,1.7324,1.7348,116906.6,202672.47879,784.0,85211.5,147739.89367
1707179940000.0,1.7348,1.7359,1.7344,1.7351,97234.0,168721.47756,695.0,51061.6,88595.83464
1707180120000.0,1.735,1.735,1.7325,1.7326,104263.2,180760.57402,798.0,28905.8,50112.24023
1707180300000.0,1.7327,1.7341,1.7314,1.7328,120952.6,209615.53027,956.0,42634.5,73880.91876
1707180480000.0,1.7328,1.7336,1.7318,1.7333,153446.1,265910.99163,1140.0,51659.6,89524.60132
1707180660000.0,1.7333,1.7341,1.7318,1.7318,153620.1,266176.54584,1018.0,66476.6,115192.35514
1707180840000.0,1.7318,1.7331,1.7311,1.7318,152572.8,264258.64132,866.0,46616.7,80742.72447
1707181020000.0,1.7319,1.7324,1.7309,1.7322,123984.1,214717.72815,475.0,44625.3,77281.94554
1707181200000.0,1.7322,1.7322,1.729,1.7299,188674.8,326466.24319,941.0,77779.9,134572.85015
1707181380000.0,1.7298,1.7311,1.728,1.7311,263386.9,455473.95381,1172.0,135477.2,234346.94813
1707181560000.0,1.7311,1.7353,1.731,1.7348,168237.5,291628.59169,843.0,138346.4,239822.4502
1707181740000.0,1.7348,1.7364,1.7344,1.7357,255547.8,443445.71247,993.0,173985.1,301919.01855
1707181920000.0,1.7356,1.736,1.7315,1.732,158594.3,274911.10189,778.0,64669.9,112115.19083
1707182100000.0,1.732,1.7339,1.7307,1.7321,151154.5,261865.39811,839.0,49733.9,86163.89126
1707182280000.0,1.7321,1.7341,1.7311,1.7334,361800.0,626953.16081,902.0,254308.4,440737.16276
1707182460000.0,1.7335,1.7349,1.7323,1.7348,157877.4,273622.48222,733.0,77394.7,134143.84987
1707182640000.0,1.7348,1.7389,1.7344,1.7374,243330.6,422592.78073,1095.0,96203.6,167098.68846
1707182820000.0,1.7373,1.7377,1.7363,1.7364,141042.8,244990.09248,604.0,66776.1,115986.82656
1707183000000.0,1.7365,1.7393,1.7355,1.7366,321064.9,557966.64584,1097.0,176617.7,306982.24977
1707183180000.0,1.7365,1.7366,1.7331,1.7366,164007.9,284495.0535,948.0,73680.8,127817.00498
1707183360000.0,1.7367,1.7385,1.7364,1.737,130726.9,227112.22702,735.0,92316.9,160381.52189
1707183540000.0,1.737,1.738,1.7344,1.7378,160530.7,278780.7328,675.0,117042.6,203294.36922
1707183720000.0,1.7378,1.741,1.7366,1.7406,244034.2,424372.84812,1085.0,182478.9,317356.30698
1707183900000.0,1.7406,1.7488,1.7406,1.744,882267.6,1540136.48297,3207.0,604370.1,1054766.51987
1707184080000.0,1.744,1.7448,1.7414,1.7414,358130.7,624313.49544,1354.0,169081.8,294770.50513
1707184260000.0,1.7414,1.7423,1.7406,1.7411,167745.9,292106.66933,997.0,79183.4,137894.57489
1707184440000.0,1.741,1.7415,1.7396,1.7404,197215.7,343239.01497,1029.0,55841.3,97188.11546
1707184620000.0,1.7404,1.7426,1.7397,1.7411,136040.2,236854.00311,646.0,64483.5,112267.55663
1707184800000.0,1.7411,1.7412,1.7389,1.7395,160995.8,280129.00269,828.0,88108.4,153309.62763
1707184980000.0,1.7396,1.7448,1.7396,1.7448,147005.3,255982.27057,791.0,116181.0,202306.59974
1707185160000.0,1.7448,1.7508,1.7446,1.7504,264812.3,462849.11952,1362.0,175358.4,306503.78302
