timestamp,open,high,low,close,volume,quote_asset_volume,n_trades,taker_buy_base_volume,taker_buy_quote_volume
1707580620000.0,245.08,245.26,245.07,245.18,313.77,76928.33464,272.0,230.566,56530.0513
1707580800000.0,245.18,245.33,245.01,245.01,385.096,94416.80463,320.0,156.165,38292.04526
1707580980000.0,245.01,245.1,244.95,245.02,234.775,57523.62159,383.0,109.731,26886.28515
1707581160000.0,245.03,245.03,244.8,244.84,232.179,56864.11324,297.0,69.579,17041.56023
1707581340000.0,244.85,245.03,244.8,245.03,253.149,61996.01682,293.0,183.842,45024.99004
1707581520000.0,245.03,245.09,244.95,245.08,182.969,44824.1295,236.0,79.852,19562.9662
1707581700000.0,245.08,245.09,244.94,245.02,232.781,57040.01395,313.0,130.594,32000.90654
1707581880000.0,245.01,245.17,244.97,245.01,251.067,61525.29831,352.0,133.314,32668.9237
1707582060000.0,245.02,245.14,244.86,245.13,275.461,67478.39466,282.0,151.715,37167.08558
1707582240000.0,245.13,245.19,245.05,245.08,117.177,28724.25212,170.0,69.23,16970.76889
1707582420000.0,245.07,245.08,245.0,245.01,143.837,35246.47126,185.0,85.381,20922.45956
1707582600000.0,245.01,245.14,245.01,245.07,527.452,129274.43338,323.0,437.877,107320.02163
1707582780000.0,245.11,245.32,245.1,245.15,258.974,63499.97809,383.0,159.3,39058.59915
1707582960000.0,245.14,245.16,245.03,245.05,139.773,34257.12817,190.0,76.721,18803.81556
1707583140000.0,245.04,245.4,245.04,245.36,543.792,133378.00314,415.0,417.301,102348.50041
1707583320000.0,245.35,245.47,245.28,245.4,336.132,82473.41296,358.0,187.944,46114.22871
1707583500000.0,245.37,245.57,245.29,245.56,242.673,59570.97656,324.0,168.537,41374.3959
1707583680000.0,245.54,245.56,245.47,245.52,304.384,74728.23183,305.0,141.674,34782.56169
1707583860000.0,245.53,245.53,245.39,245.39,304.422,74717.18848,262.0,124.739,30613.30745
1707584040000.0,245.39,245.56,245.36,245.55,533.033,130847.61353,335.0,273.382,67105.43665
1707584220000.0,245.54,246.18,245.49,246.12,2846.629,699968.9999,1409.0,2195.251,539771.10634
1707584400000.0,246.11,246.32,245.41,245.42,6155.047,1513137.26549,1945.0,1957.314,481332.66584
1707584580000.0,245.43,245.77,245.25,245.68,2328.538,571508.64769,1016.0,1332.284,327026.19028
1707584760000.0,245.67,245.92,245.55,245.55,1119.45,275129.15451,684.0,610.323,150033.37609
1707584940000.0,245.55,245.55,245.37,245.44,627.02,153912.73242,497.0,346.107,84960.08669
1707585120000.0,245.43,245.56,245.43,245.52,229.385,56316.88821,286.0,132.737,32588.40776
1707585300000.0,245.52,245.59,245.44,245.44,157.422,38650.13768,229.0,81.714,20062.98314
1707585480000.0,245.44,245.49,245.41,245.42,144.674,35507.5395,240.0,61.35,15057.04993
1707585660000.0,245.42,245.51,245.42,245.51,278.99,68483.78174,263.0,156.952,38527.62372
1707585840000.0,245.51,245.51,245.4,245.43,130.433,32013.98839,176.0,77.947,19131.3576
1707586020000.0,245.41,245.49,245.4,245.42,35.547,8724.58967,83.0,12.806,3143.0303
1707586200000.0,245.43,245.62,245.43,245.56,188.048,46169.19274,196.0,145.952,35830.7298
1707586380000.0,245.55,245.73,245.55,245.6,182.112,44736.56573,268.0,96.665,23747.30012
1707586560000.0,245.6,245.6,245.55,245.57,114.221,28049.67799,119.0,24.781,6085.3745
1707586740000.0,245.57,245.79,245.56,245.76,196.996,48394.19872,185.0,157.853,38780.87327
1707586920000.0,245.76,245.79,245.71,245.76,133.301,32757.68322,187.0,87.468,21494.14081
1707587100000.0,245.76,245.84,245.7,245.74,223.821,55010.89636,262.0,123.904,30452.75659
1707587280000.0,245.73,245.74,245.66,245.66,200.158,49180.04993,218.0,54.672,13434.19949
1707587460000.0,245.66,245.73,245.63,245.73,127.799,31398.08595,207.0,69.52,17079.7063
1707587640000.0,245.75,245.75,245.47,245.51,251.539,61777.56504,251.0,53.106,13044.25103
1707587820000.0,245.51,245.63,245.5,245.5,190.384,46751.32189,213.0,106.014,26035.30328
1707588000000.0,245.51,245.59,245.41,245.51,598.325,146896.08001,409.0,213.862,52504.90134
1707588180000.0,245.52,245.63,245.52,245.57,302.494,74288.83789,359.0,96.291,23647.75649
1707588360000.0,245.57,245.87,245.57,245.83,394.275,96893.93487,332.0,254.438,62527.17608
1707588540000.0,245.85,245.95,245.83,245.86,515.051,126649.18104,333.0,234.46,57655.59075
1707588720000.0,245.87,245.95,245.86,245.94,89.749,22069.30918,162.0,55.795,13719.62099
1707588900000.0,245.94,246.25,245.94,246.21,653.509,160830.97352,389.0,463.999,114188.57477
1707589080000.0,246.21,246.21,246.08,246.19,406.151,99967.25954,305.0,155.593,38295.97627
1707589260000.0,246.2,246.25,246.2,246.24,219.267,53988.59584,272.0,129.217,31816.02439
1707589440000.0,246.24,246.35,246.23,246.31,335.606,82659.60017,319.0,199.243,49072.6659
1707589620000.0,246.3,246.56,246.3,246.55,541.928,133546.42844,427.0,336.731,82981.89952
1707589800000.0,246.54,246.75,246.54,246.75,651.888,160802.82234,519.0,343.446,84722.40817
1707589980000.0,246.75,246.82,246.71,246.8,395.46,97595.79249,332.0,231.845,57217.20199
1707590160000.0,246.8,246.81,246.7,246.8,330.908,81656.18075,292.0,70.674,17440.51635
1707590340000.0,246.8,246.8,246.61,246.64,300.947,74238.11247,219.0,87.682,21627.74135
1707590520000.0,246.64,246.71,246.63,246.67,224.466,55369.33542,217.0,93.822,23143.04812
1707590700000.0,246.66,246.66,246.51,246.51,225.387,55577.61065,216.0,32.852,8100.32852
1707590880000.0,246.52,246.62,246.51,246.61,263.865,65061.86995,272.0,145.115,35778.74643
1707591060000.0,246.61,246.7,246.54,246.63,341.75,84278.13873,338.0,104.089,25669.12425
1707591240000.0,246.62,246.7,246.54,246.58,229.492,56596.87289,196.0,77.283,19058.3809
1707591420000.0,246.57,246.59,246.54,246.59,125.972,31060.55736,132.0,33.756,8322.92192
1707591600000.0,246.59,246.66,246.54,246.55,231.821,57166.83439,303.0,141.401,34869.2745
1707591780000.0,246.55,246.58,246.5,246.51,287.068,70774.10618,252.0,33.578,8278.1879
1707591960000.0,246.54,246.55,246.49,246.53,205.858,50746.70793,154.0,17.724,4369.25031
1707592140000.0,246.53,246.62,246.53,246.55,424.882,104757.26971,250.0,230.63,56862.20174
1707592320000.0,246.56,246.57,246.42,246.46,185.73,45779.62429,191.0,63.767,15717.7995
1707592500000.0,246.46,246.64,246.45,246.6,296.524,73105.46815,253.0,188.745,46530.34028
1707592680000.0,246.6,246.73,246.6,246.7,144.862,35731.28983,202.0,99.964,24656.54045
1707592860000.0,246.69,246.88,246.68,246.87,419.686,103584.63836,537.0,282.122,69628.52431
1707593040000.0,246.86,246.86,246.69,246.71,182.606,45060.06643,209.0,38.808,9575.56273
1707593220000.0,246.72,246.81,246.71,246.81,126.196,31141.89359,164.0,86.439,21330.39159
1707593400000.0,246.81,246.84,246.76,246.81,103.856,25631.64526,186.0,46.561,11491.28552
1707593580000.0,246.82,246.88,246.79,246.85,228.874,56495.46671,228.0,146.697,36212.19175
1707593760000.0,246.85,246.88,246.73,246.87,263.706,65086.65659,204.0,110.795,27345.78423
1707593940000.0,246.86,246.96,246.8,246.93,245.746,60668.86193,307.0,166.831,41188.4824
1707594120000.0,246.92,246.92,246.72,246.82,469.72,115925.59051,263.0,94.998,23444.55374
1707594300000.0,246.82,246.82,246.68,246.71,243.351,60049.02879,245.0,72.75,17951.92056
1707594480000.0,246.71,246.72,246.54,246.54,271.169,66874.08421,301.0,76.034,18750.208
1707594660000.0,246.53,246.65,246.49,246.61,198.913,49048.10308,210.0,100.955,24894.6885
1707594840000.0,246.62,246.66,246.54,246.65,89.346,22032.44632,92.0,28.211,6956.51734
1707595020000.0,246.66,246.66,246.43,246.52,518.353,127782.83629,282.0,103.938,25618.64822
1707595200000.0,246.52,246.52,246.41,246.44,222.745,54891.77074,389.0,106.774,26312.96772
1707595380000.0,246.44,246.48,246.29,246.32,1070.564,263790.41011,337.0,329.497,81185.30465
1707595560000.0,246.32,246.32,246.12,246.26,538.523,132597.47129,352.0,283.893,69903.54138
1707595740000.0,246.26,246.45,246.23,246.41,241.288,59431.13952,209.0,154.072,37952.10933
1707595920000.0,246.39,246.5,246.39,246.47,99.778,24592.44672,148.0,82.291,20282.3962
1707596100000.0,246.47,246.7,246.43,246.7,665.114,163987.18409,270.0,602.499,148552.38924
1707596280000.0,246.7,246.73,246.58,246.59,220.635,54423.6474,248.0,74.493,18376.49816
1707596460000.0,246.59,246.65,246.58,246.63,132.462,32667.61925,159.0,87.072,21473.34658
1707596640000.0,246.62,246.75,246.62,246.71,155.823,38439.9318,211.0,114.754,28308.75614
1707596820000.0,246.72,246.74,246.66,246.74,138.416,34147.98891,178.0,72.389,17858.46184
